id,web_name,team,element_type,now_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,selected_by_percent,form,points_per_game,value_season,transfers_in,transfers_out,status,chance_of_playing_next_round,position,fixture_difficulty,id_team,team_name
160,Chilwell,7,2,4.6,49,0,0,0,1,0,0,0,1,0,0,0,10,17.0,15.6,9.0,4.2,2,0.5,0.5,0.7,0.4,50024,103858,a,100.0,DEF,3.111111111111111,7,Crystal Palace
190,Ahamada,7,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,6178,34892,u,0.0,MID,3.111111111111111,7,Crystal Palace
193,C.Doucouré,7,3,4.9,443,0,1,1,6,0,0,0,1,0,0,0,71,58.6,25.7,23.0,10.8,19,0.0,0.0,1.5,3.9,12853,19788,i,0.0,MID,3.111111111111111,7,Crystal Palace
194,C.Richards,7,2,4.4,1336,0,1,6,17,0,0,0,2,0,0,2,217,310.6,36.0,97.0,44.5,53,0.2,4.8,3.1,12.0,25521,24078,a,100.0,DEF,3.111111111111111,7,Crystal Palace
195,Chadi Riad,7,2,4.3,90,0,0,0,2,0,0,0,0,0,0,0,3,18.2,1.3,0.0,2.0,1,0.0,0.0,1.0,0.2,2476,14185,i,0.0,DEF,3.111111111111111,7,Crystal Palace
196,Clyne,7,2,4.3,392,0,0,1,9,0,0,0,1,0,0,0,42,56.8,36.6,5.0,9.7,16,0.1,0.0,1.5,3.7,9284,14607,a,,DEF,3.111111111111111,7,Crystal Palace
197,Ebiowei,7,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,478,u,0.0,MID,3.111111111111111,7,Crystal Palace
199,Eze,7,3,6.7,1925,2,6,8,20,0,0,0,1,0,0,6,387,416.8,705.4,513.0,163.4,86,7.8,3.0,3.6,12.8,1552529,4017763,a,100.0,MID,3.111111111111111,7,Crystal Palace
200,Guéhi,7,2,4.7,2430,3,2,9,32,2,0,0,7,0,0,10,417,704.6,149.1,176.0,102.9,101,8.6,4.0,3.7,21.5,1206100,1018606,a,100.0,DEF,3.111111111111111,7,Crystal Palace
201,Henderson,7,1,4.6,2520,0,0,9,33,0,1,0,3,0,79,6,371,645.0,10.0,4.0,65.7,106,13.2,5.0,3.8,23.0,1500522,1751852,a,100.0,GKP,3.111111111111111,7,Crystal Palace
202,Holding,7,2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,3729,10121,u,0.0,DEF,3.111111111111111,7,Crystal Palace
203,Hughes,7,3,4.9,1636,0,4,7,22,0,0,0,10,0,0,3,237,289.6,390.2,73.0,75.3,53,0.0,1.8,2.2,10.8,12809,14699,s,0.0,MID,3.111111111111111,7,Crystal Palace
205,Kamada,7,3,5.1,972,0,0,3,16,0,0,0,2,1,0,0,141,149.6,224.1,105.0,48.1,32,0.1,1.0,1.3,6.3,15259,60982,a,100.0,MID,3.111111111111111,7,Crystal Palace
206,Lerma,7,3,4.8,1538,0,0,5,19,0,0,0,5,0,0,0,209,242.0,136.0,165.0,54.1,38,0.0,1.8,1.7,7.9,8597,11789,a,100.0,MID,3.111111111111111,7,Crystal Palace
207,Mateta,7,4,7.5,2129,12,2,7,28,0,0,0,2,0,0,22,485,568.6,357.0,628.0,155.2,123,5.5,5.0,4.6,16.4,1987690,2031203,d,50.0,FWD,3.111111111111111,7,Crystal Palace
208,M.França,7,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,123055,116774,a,100.0,MID,3.111111111111111,7,Crystal Palace
209,Matthews,7,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,37132,80067,a,,GKP,3.111111111111111,7,Crystal Palace
210,Mitchell,7,2,4.8,2399,0,4,10,31,0,0,0,2,0,0,4,382,490.0,464.7,127.0,108.5,97,2.0,4.8,3.5,20.2,286620,326904,a,,DEF,3.111111111111111,7,Crystal Palace
211,Muñoz,7,2,5.0,2344,3,5,9,28,0,0,0,7,0,0,7,396,598.0,456.2,397.0,145.1,112,15.1,6.0,4.1,22.4,2111018,875670,a,100.0,DEF,3.111111111111111,7,Crystal Palace
212,Ozoh,7,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,313,u,0.0,MID,3.111111111111111,7,Crystal Palace
213,Rak-Sakyi,7,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,755,19668,u,0.0,MID,3.111111111111111,7,Crystal Palace
214,Schlupp,7,3,4.6,95,0,0,0,3,0,0,0,0,0,0,0,43,22.8,42.9,46.0,11.0,12,0.0,0.0,1.0,2.6,10674,18045,u,0.0,MID,3.111111111111111,7,Crystal Palace
215,Ward,7,2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,4349,13734,i,0.0,DEF,3.111111111111111,7,Crystal Palace
216,Wharton,7,3,4.7,840,0,0,2,11,0,0,0,1,0,0,0,155,182.2,280.2,54.0,51.7,22,0.1,1.5,1.7,4.7,20373,55251,a,100.0,MID,3.111111111111111,7,Crystal Palace
445,Turner,7,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8.8,0.0,0.0,0.0,309633,1194408,a,100.0,GKP,3.111111111111111,7,Crystal Palace
585,I.Sarr,7,3,5.6,1927,7,4,8,23,0,0,0,3,0,0,12,420,512.6,440.3,684.0,163.7,113,3.6,7.8,4.0,20.2,1134936,789427,a,100.0,MID,3.111111111111111,7,Crystal Palace
644,Umeh-Chibueze,7,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7506,5762,a,100.0,MID,3.111111111111111,7,Crystal Palace
645,Devenny,7,3,4.5,311,1,0,0,4,0,0,0,0,0,0,1,84,87.4,74.2,45.0,20.9,22,0.1,0.8,1.6,4.9,40768,32040,a,,MID,3.111111111111111,7,Crystal Palace
646,Agbinone,7,3,4.5,4,0,0,0,0,0,0,0,0,0,0,0,4,4.0,10.6,1.0,1.5,2,0.0,0.0,1.0,0.4,9074,7813,u,0.0,MID,3.111111111111111,7,Crystal Palace
647,Rodney,7,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4558,3741,a,,MID,3.111111111111111,7,Crystal Palace
650,Lacroix,7,2,4.5,2245,1,2,9,28,0,0,0,4,0,0,9,377,526.8,62.9,208.0,79.7,93,1.0,4.5,3.7,20.7,162945,70423,a,,DEF,3.111111111111111,7,Crystal Palace
666,Kporha,7,2,4.0,11,0,0,0,1,0,0,0,0,0,0,0,1,8.0,4.6,0.0,1.3,2,0.0,0.0,1.0,0.5,5375,4528,a,,DEF,3.111111111111111,7,Crystal Palace
676,Marsh,7,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,86069,63794,a,,FWD,3.111111111111111,7,Crystal Palace
730,Esse,7,3,4.7,8,1,0,0,0,0,0,0,0,0,0,2,28,35.2,0.3,35.0,7.1,9,0.1,0.2,4.5,1.9,20795,13571,a,,MID,3.111111111111111,7,Crystal Palace
741,Glasner,7,5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,9.5,12.5,0.0,76.2,169798,43507,a,,,3.111111111111111,7,Crystal Palace
156,Broja,8,4,5.3,166,0,0,0,2,0,0,0,1,0,0,0,10,12.8,28.9,31.0,6.6,6,0.0,0.2,1.0,1.1,10536,17051,a,100.0,FWD,3.5555555555555554,8,Everton
217,A.Doucoure,8,3,5.1,1980,2,1,9,27,0,0,0,2,1,0,2,239,244.2,303.8,237.0,78.1,67,0.5,3.2,2.7,13.1,99419,97195,a,100.0,MID,3.5555555555555554,8,Everton
218,Beto,8,4,5.1,920,6,0,2,17,0,0,0,1,0,0,9,217,277.8,88.0,447.0,80.5,62,7.9,4.0,3.0,12.2,1132156,312790,a,,FWD,3.5555555555555554,8,Everton
219,Branthwaite,8,2,4.8,1806,0,1,7,20,0,0,0,3,0,0,3,320,465.6,41.6,87.0,59.5,67,1.7,1.8,3.0,14.0,216741,280611,a,100.0,DEF,3.5555555555555554,8,Everton
220,Calvert-Lewin,8,4,5.4,1571,3,2,8,17,0,0,0,2,0,0,3,147,191.0,124.7,527.0,83.6,59,1.1,0.0,2.7,10.9,1018714,1129660,i,0.0,FWD,3.5555555555555554,8,Everton
221,Coleman,8,2,4.3,196,0,0,0,4,0,0,0,1,0,0,0,9,38.0,1.9,21.0,6.2,3,0.0,0.0,1.0,0.7,5109,8218,a,100.0,DEF,3.5555555555555554,8,Everton
222,Gana,8,3,4.8,2266,0,3,8,33,0,0,0,6,0,0,5,390,411.8,266.5,100.0,77.8,70,0.4,2.8,2.5,14.6,110463,79670,a,100.0,MID,3.5555555555555554,8,Everton
223,Garner,8,3,4.9,858,0,1,2,12,0,0,0,3,0,0,0,131,156.4,158.7,34.0,34.7,24,0.0,1.6,2.0,4.9,2970,3983,a,100.0,MID,3.5555555555555554,8,Everton
224,Harrison,8,3,5.2,1498,1,2,4,22,0,0,0,0,0,0,3,207,215.6,391.0,238.0,83.8,58,0.2,4.2,2.3,11.2,33849,33547,a,100.0,MID,3.5555555555555554,8,Everton
225,Holgate,8,2,4.0,5,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,1,0.1,0.0,1.0,0.2,11786,51550,u,0.0,DEF,3.5555555555555554,8,Everton
226,Iroegbunam,8,3,4.3,468,0,1,0,13,0,0,0,3,0,0,0,64,99.4,39.6,32.0,17.2,17,0.8,0.8,1.3,4.0,263622,219510,a,100.0,MID,3.5555555555555554,8,Everton
227,J.Virginia,8,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.6,0.0,0.0,0.0,64844,71496,a,,GKP,3.5555555555555554,8,Everton
228,Keane,8,2,3.9,812,2,0,2,17,0,0,0,4,0,0,3,87,221.6,22.9,84.0,33.0,33,4.1,0.0,3.3,8.5,1504864,1324673,a,100.0,DEF,3.5555555555555554,8,Everton
229,Maupay,8,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,20402,164281,u,0.0,FWD,3.5555555555555554,8,Everton
230,McNeil,8,3,5.1,1140,3,5,4,21,0,0,0,1,0,0,6,299,287.4,547.4,169.0,100.5,65,1.2,0.0,5.0,12.7,1711653,1723709,d,50.0,MID,3.5555555555555554,8,Everton
231,Mykolenko,8,2,4.4,2362,0,2,8,32,0,0,0,2,0,0,6,312,439.0,317.8,66.0,82.4,85,8.8,2.6,3.1,19.3,1285558,1191440,a,100.0,DEF,3.5555555555555554,8,Everton
232,Ndiaye,8,4,5.2,1874,6,0,11,20,0,0,0,3,0,0,15,393,449.4,279.4,333.0,106.5,81,0.9,0.0,3.4,15.6,992387,925983,i,0.0,FWD,3.5555555555555554,8,Everton
234,Patterson,8,2,4.4,124,0,0,0,2,0,0,0,0,0,0,0,28,28.0,36.9,8.0,7.3,7,0.0,0.0,1.0,1.6,2367,3817,a,100.0,DEF,3.5555555555555554,8,Everton
235,Pickford,8,1,5.1,2610,0,1,9,36,0,2,0,6,0,85,10,433,775.6,20.3,0.0,79.4,116,18.6,2.2,4.0,22.7,2104567,1719146,a,,GKP,3.5555555555555554,8,Everton
236,Tarkowski,8,2,4.9,2601,1,1,9,36,0,0,0,4,0,0,7,408,763.6,164.2,192.0,112.5,95,3.7,1.8,3.3,19.4,554647,380242,a,100.0,DEF,3.5555555555555554,8,Everton
237,Y. Chermiti,8,4,4.9,11,0,0,0,0,0,0,0,1,0,0,0,2,2.2,0.3,22.0,2.5,0,0.0,0.0,0.0,0.0,4150,4670,a,100.0,FWD,3.5555555555555554,8,Everton
238,Young,8,2,4.4,1551,1,4,7,22,0,0,0,6,1,0,8,271,363.4,279.2,46.0,69.1,80,1.9,1.0,3.2,18.2,668460,514067,a,100.0,DEF,3.5555555555555554,8,Everton
450,Alcaraz,8,3,4.9,323,1,1,0,3,0,0,0,2,0,0,3,97,111.2,136.6,127.0,37.6,19,0.1,3.4,2.7,3.9,14440,16627,a,100.0,MID,3.5555555555555554,8,Everton
577,Lindstrøm,8,3,5.0,1229,0,1,6,14,0,0,0,2,0,0,0,167,214.2,309.6,237.0,76.0,44,0.1,2.2,1.8,8.8,12449,20095,a,,MID,3.5555555555555554,8,Everton
582,O'Brien,8,2,4.5,848,2,0,2,10,0,0,0,3,0,0,4,137,241.8,101.3,81.0,42.5,40,0.3,4.8,3.3,8.9,29366,34636,a,,DEF,3.5555555555555554,8,Everton
603,Armstrong,8,3,4.4,47,0,0,0,1,0,0,0,1,0,0,0,1,1.8,10.9,9.0,2.2,2,0.1,0.0,0.7,0.5,35572,39060,u,0.0,MID,3.5555555555555554,8,Everton
614,Metcalfe,8,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,777,1075,u,0.0,MID,3.5555555555555554,8,Everton
624,Begovic,8,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,41126,24811,a,,GKP,3.5555555555555554,8,Everton
627,Dixon,8,2,4.0,90,0,0,0,4,0,0,0,0,0,0,0,0,15.4,0.3,0.0,1.6,0,0.1,0.0,0.0,0.0,12063,10877,a,,DEF,3.5555555555555554,8,Everton
651,Mangala,8,3,5.0,1257,1,0,5,10,0,0,0,2,0,0,0,175,172.8,133.5,106.0,41.4,39,0.0,0.0,2.1,7.8,4913,5031,i,0.0,MID,3.5555555555555554,8,Everton
678,Bates,8,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2498,1933,a,,MID,3.5555555555555554,8,Everton
724,Sherif,8,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,15992,7548,a,,FWD,3.5555555555555554,8,Everton
742,Moyes,8,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,11.7,5.0,0.0,132.0,77043,296585,a,,,3.5555555555555554,8,Everton
773,Heath,8,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,133,50,a,,MID,3.5555555555555554,8,Everton
775,Coby Ebere,8,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119,44,a,,MID,3.5555555555555554,8,Everton
10,Nelson,9,3,5.0,483,1,1,1,9,0,0,0,1,0,0,2,143,131.6,223.9,195.0,55.1,27,0.0,0.0,2.2,5.4,16009,18465,i,0.0,MID,3.3333333333333335,9,Fulham
19,Smith Rowe,9,3,5.1,1722,5,2,7,23,0,0,0,1,0,0,13,366,349.8,329.5,326.0,100.6,95,8.2,3.0,3.7,18.6,3618849,4448131,a,100.0,MID,3.3333333333333335,9,Fulham
191,Andersen,9,2,4.2,1863,0,0,4,31,1,0,0,5,1,0,3,224,424.6,66.7,80.0,57.3,41,3.7,1.8,2.0,9.8,255306,1665982,a,100.0,DEF,3.3333333333333335,9,Fulham
239,Adama,9,3,4.6,1396,2,5,3,20,0,0,0,2,0,0,6,302,308.8,482.1,382.0,117.4,73,1.5,3.2,2.7,15.9,819020,742468,a,100.0,MID,3.3333333333333335,9,Fulham
240,Andreas,9,3,4.9,1570,2,6,5,21,0,0,1,7,0,0,2,322,308.6,702.2,250.0,125.9,70,0.9,3.2,2.7,14.3,147614,431615,a,100.0,MID,3.3333333333333335,9,Fulham
241,Bassey,9,2,4.5,2444,1,0,5,35,0,0,0,5,0,0,0,330,465.4,68.9,147.0,68.1,67,0.6,3.4,2.4,14.9,105755,89127,a,100.0,DEF,3.3333333333333335,9,Fulham
242,Benda,9,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,29983,38492,a,,GKP,3.3333333333333335,9,Fulham
243,Cairney,9,3,4.8,424,1,0,1,8,0,0,0,2,1,0,0,135,103.8,160.1,34.0,29.8,22,0.0,0.4,1.2,4.6,4303,6590,a,100.0,MID,3.3333333333333335,9,Fulham
244,Castagne,9,2,4.2,1337,0,1,3,21,0,0,0,1,0,0,0,182,289.0,154.7,117.0,56.2,41,1.6,2.4,2.2,9.8,228920,332909,a,100.0,DEF,3.3333333333333335,9,Fulham
245,Diop,9,2,4.4,1258,0,0,1,17,1,0,0,2,0,0,0,138,245.4,43.2,81.0,36.7,30,0.2,0.8,1.5,6.8,29431,37220,a,,DEF,3.3333333333333335,9,Fulham
246,Harris,9,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,975,u,0.0,MID,3.3333333333333335,9,Fulham
247,Iwobi,9,3,5.6,2360,7,4,6,32,0,0,0,1,0,0,12,538,624.4,748.8,558.0,193.2,120,4.8,2.6,4.1,21.4,1819391,1402672,a,,MID,3.3333333333333335,9,Fulham
248,Leno,9,1,5.0,2610,0,2,5,38,0,0,0,3,0,82,5,390,708.8,20.0,0.0,72.8,94,2.6,4.2,3.2,18.8,450100,477041,a,,GKP,3.3333333333333335,9,Fulham
249,Lukić,9,3,4.8,1742,0,2,3,28,0,0,0,10,0,0,1,265,276.2,358.0,79.0,71.3,42,0.0,1.0,1.9,8.8,7780,10251,a,100.0,MID,3.3333333333333335,9,Fulham
250,Mbabu,9,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,8149,44739,u,0.0,DEF,3.3333333333333335,9,Fulham
251,Muniz,9,4,5.5,799,6,1,2,14,0,0,0,1,0,0,13,286,282.2,93.4,399.0,77.2,73,1.5,3.8,2.6,13.3,815433,1332450,a,100.0,FWD,3.3333333333333335,9,Fulham
252,Raúl,9,4,5.5,1830,10,3,7,25,0,0,0,3,0,0,20,426,495.8,256.7,846.0,159.6,118,7.6,3.6,4.1,21.5,3380341,2655828,a,,FWD,3.3333333333333335,9,Fulham
253,Ream,9,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1224,u,0.0,DEF,3.3333333333333335,9,Fulham
254,Reed,9,3,4.7,71,0,0,0,3,0,0,0,2,0,0,0,26,12.4,20.5,26.0,5.8,8,0.0,0.4,0.8,1.7,2963,5817,a,100.0,MID,3.3333333333333335,9,Fulham
255,Robinson,9,2,5.0,2538,0,10,5,37,0,0,0,7,0,0,8,433,757.8,608.4,178.0,154.6,98,23.5,2.0,3.4,19.6,3834491,2254928,a,,DEF,3.3333333333333335,9,Fulham
256,Stansfield,9,4,5.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.2,4673,12091,u,0.0,FWD,3.3333333333333335,9,Fulham
257,Tete,9,2,4.4,1262,0,2,2,17,0,0,0,3,0,0,0,152,258.8,120.9,115.0,49.4,37,0.2,0.0,2.5,8.4,56266,70419,d,50.0,DEF,3.3333333333333335,9,Fulham
258,Vinicius,9,4,5.0,3,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,19.0,2.3,1,0.3,0.0,1.0,0.2,55960,96349,a,100.0,FWD,3.3333333333333335,9,Fulham
259,Wilson,9,3,5.2,829,5,2,2,13,0,0,0,2,0,0,6,242,252.4,259.1,298.0,80.1,63,0.2,0.0,3.3,12.1,185627,190162,d,50.0,MID,3.3333333333333335,9,Fulham
579,Sessegnon,9,2,4.1,92,2,0,0,2,0,0,0,0,0,0,0,47,86.4,26.4,57.0,16.9,20,0.2,3.4,2.9,4.9,16683,21177,a,100.0,DEF,3.3333333333333335,9,Fulham
586,J.Cuenca,9,2,4.4,168,0,0,0,4,0,0,0,0,0,0,0,25,43.6,0.5,0.0,4.3,6,0.0,0.4,1.2,1.4,2380,6138,a,100.0,DEF,3.3333333333333335,9,Fulham
604,King,9,3,4.4,78,0,0,1,0,0,0,0,0,0,0,0,25,21.4,37.3,24.0,8.4,7,0.1,0.0,1.4,1.6,15884,16524,a,,MID,3.3333333333333335,9,Fulham
605,Godo,9,3,4.4,14,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.5,6.0,0.8,1,0.0,0.0,1.0,0.2,7073,7095,a,,MID,3.3333333333333335,9,Fulham
622,Berge,9,3,5.0,1643,0,0,4,21,0,0,0,4,0,0,2,245,266.0,225.5,28.0,51.9,41,0.0,1.6,1.9,8.2,4242,3966,a,100.0,MID,3.3333333333333335,9,Fulham
690,Amissah,9,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4225,3372,a,,DEF,3.3333333333333335,9,Fulham
753,Silva,9,5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.6,7.4,0.0,50.0,15458,13577,a,,,3.3333333333333335,9,Fulham
772,Willian,9,3,5.0,128,0,0,1,1,0,0,0,0,0,0,0,27,13.4,47.6,13.0,7.5,7,0.0,1.4,1.4,1.4,1405,576,a,,MID,3.3333333333333335,9,Fulham
121,Enciso,10,3,5.4,554,0,1,2,9,0,0,0,2,0,0,0,105,101.0,150.8,231.0,48.1,24,0.1,1.0,1.4,4.4,21059,23918,a,100.0,MID,2.888888888888889,10,Ipswich
260,Al-Hamadi,10,4,4.7,125,0,0,0,5,0,0,0,3,0,0,0,15,5.6,25.7,32.0,6.0,8,0.2,0.0,0.7,1.7,61694,86394,u,0.0,FWD,2.888888888888889,10,Ipswich
261,Baggott,10,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2850,u,0.0,DEF,2.888888888888889,10,Ipswich
262,Broadhead,10,3,4.9,445,0,0,1,8,0,0,0,1,0,0,0,72,60.4,78.3,108.0,24.7,17,0.0,0.8,1.3,3.5,1755,2416,a,100.0,MID,2.888888888888889,10,Ipswich
263,Burgess,10,2,3.8,945,0,1,0,24,0,0,0,0,0,0,0,75,248.4,43.1,78.0,37.0,15,2.0,0.2,1.4,3.9,403433,240646,a,100.0,DEF,2.888888888888889,10,Ipswich
264,Burns,10,3,4.8,922,0,1,1,23,0,0,0,1,0,0,0,144,111.6,148.5,66.0,31.8,30,0.0,0.0,1.7,6.2,5721,12857,i,0.0,MID,2.888888888888889,10,Ipswich
265,Chaplin,10,3,5.1,605,1,2,1,12,0,0,0,1,0,0,0,115,95.6,120.4,86.0,29.7,33,0.1,0.0,2.2,6.5,7774,27079,d,50.0,MID,2.888888888888889,10,Ipswich
266,H.Clarke,10,2,4.0,377,0,0,0,10,1,0,0,1,1,0,0,-5,48.2,24.4,35.0,10.5,1,0.1,0.0,0.1,0.2,10773,11657,u,0.0,DEF,2.888888888888889,10,Ipswich
267,Davis,10,2,4.3,2461,1,2,2,60,0,0,0,5,0,0,5,190,448.6,758.8,128.0,133.5,51,1.2,0.6,1.8,11.9,353432,407903,a,100.0,DEF,2.888888888888889,10,Ipswich
268,Delap,10,4,5.6,2172,10,2,3,48,0,0,0,9,0,0,17,376,428.4,265.2,654.0,133.9,108,3.5,3.0,3.9,19.3,1579625,1280572,a,100.0,FWD,2.888888888888889,10,Ipswich
269,Edmundson,10,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,0.1,0.0,1.0,0.2,2076,15071,u,0.0,DEF,2.888888888888889,10,Ipswich
270,Greaves,10,2,3.9,1665,1,0,2,38,0,0,0,4,0,0,0,144,442.4,39.7,135.0,61.8,32,4.2,0.6,1.7,8.2,1002746,624285,a,100.0,DEF,2.888888888888889,10,Ipswich
271,Harness,10,3,4.9,43,0,0,0,2,0,0,0,0,0,0,0,4,9.4,1.9,6.0,1.7,2,0.0,0.0,1.0,0.4,347,2447,u,0.0,MID,2.888888888888889,10,Ipswich
272,Hirst,10,4,5.4,258,2,1,0,6,0,0,0,1,0,0,2,105,99.8,40.4,114.0,25.3,30,0.0,1.8,1.8,5.6,13285,13276,a,100.0,FWD,2.888888888888889,10,Ipswich
273,Humphreys,10,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,651,5196,u,0.0,MID,2.888888888888889,10,Ipswich
274,Hutchinson,10,3,5.2,2225,3,2,3,53,0,0,0,5,0,0,6,292,333.4,369.9,354.0,105.9,77,0.3,3.6,2.9,14.8,83671,114279,a,100.0,MID,2.888888888888889,10,Ipswich
275,Johnson,10,2,3.9,945,0,1,0,27,0,0,0,3,0,0,0,19,182.2,97.0,47.0,32.6,17,1.9,0.6,1.0,4.4,333050,499573,a,100.0,DEF,2.888888888888889,10,Ipswich
276,Ladapo,10,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,59882,218739,u,0.0,FWD,2.888888888888889,10,Ipswich
277,Luongo,10,3,4.4,179,0,0,0,5,0,0,0,0,0,0,0,33,31.2,5.6,2.0,4.0,9,0.2,0.2,1.3,2.0,74127,89056,a,100.0,MID,2.888888888888889,10,Ipswich
278,Morsy,10,3,4.8,1977,1,1,2,47,1,0,0,8,0,0,5,302,309.2,251.1,26.0,58.5,51,0.1,0.0,2.1,10.6,45763,57748,a,100.0,MID,2.888888888888889,10,Ipswich
279,Ndaba,10,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,643,u,0.0,DEF,2.888888888888889,10,Ipswich
280,Slicker,10,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.6,0.0,0.0,0.0,47383,68110,a,,GKP,2.888888888888889,10,Ipswich
281,Taylor,10,3,4.8,478,1,0,0,9,0,0,0,3,0,0,1,99,101.2,86.5,68.0,25.6,27,0.0,1.0,1.2,5.6,3245,5005,a,100.0,MID,2.888888888888889,10,Ipswich
282,Tuanzebe,10,2,3.9,1095,0,1,1,24,0,0,0,3,1,0,0,57,193.2,67.1,21.0,28.1,19,1.4,0.4,1.4,4.9,437849,422626,i,0.0,DEF,2.888888888888889,10,Ipswich
283,Walton,10,1,4.3,540,0,0,1,16,0,0,0,0,0,17,2,38,139.4,10.0,0.0,14.9,14,0.2,0.0,2.3,3.3,22805,30865,a,100.0,GKP,2.888888888888889,10,Ipswich
284,Woolfenden,10,2,3.9,1007,0,0,1,23,0,0,0,2,0,0,0,82,211.6,6.1,8.0,22.7,16,1.3,0.6,1.2,4.1,132828,147206,a,,DEF,2.888888888888889,10,Ipswich
359,Phillips,10,3,4.8,1201,0,0,1,30,0,0,0,4,1,0,0,157,174.2,114.7,37.0,32.5,25,0.1,1.0,1.5,5.2,6597,13591,a,100.0,MID,2.888888888888889,10,Ipswich
